AL,14,2018100618,3,OFCL,99,311N,858W,56,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,100,310N,848W,55,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,100,313N,856W,55,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,101,312N,846W,53,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,101,315N,854W,53,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,102,315N,845W,52,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,102,317N,852W,52,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,103,317N,842W,51,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,103,319N,850W,51,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,104,319N,840W,50,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,104,321N,848W,50,0,TS,50,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,105,321N,838W,48,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,106,323N,836W,47,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,107,325N,834W,46,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,108,328N,832W,45,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,109,330N,829W,43,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,110,332N,827W,42,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,111,334N,824W,41,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,112,336N,822W,40,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,113,338N,819W,38,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,114,341N,817W,37,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,115,343N,814W,36,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,116,346N,811W,35,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,117,348N,808W,33,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,118,351N,805W,32,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,119,353N,802W,31,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,120,356N,800W,30,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,121,357N,796W,30,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,122,359N,792W,30,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,123,360N,788W,30,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,124,362N,784W,30,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,125,363N,780W,31,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,126,365N,777W,31,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,127,366N,772W,31,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,128,367N,768W,31,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,129,369N,763W,31,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,130,370N,759W,32,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,131,371N,754W,32,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,132,373N,750W,32,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,133,375N,742W,32,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,134,379N,735W,32,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,135,382N,728W,33,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,136,385N,720W,33,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,137,388N,713W,33,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,138,391N,706W,33,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,139,394N,698W,33,0,TD,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,140,397N,691W,34,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,141,401N,683W,34,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,142,404N,676W,34,0,TS,34,NEQ,0,0,0,0
AL,14,2018100618,3,OFCL,143,407N,668W,34,0,TS,34,NEQ,0,0,0,0
